Unnamed: 0,FINAL_FIX,sentiment,confidence,label
822,awal sangat suka tp pas guna paylater bayar on time level malah turun limit gimana mau guna lg guna paylater kan bantu walaupun utk jangka waktu tentu mudah kalo begini sdh x payment limit jg pdhl sdh lebih yg pakai lho yg bayar kecewa lah akhir,0,0.9996803998947144,Negative
823,terima kasih jadi lebih mudah transaksi beli tiket,1,0.9998352527618408,Positive
824,luar biasa sangat bantu mesan hotel terimakasih,1,0.8318679332733154,Positive
825,alhamdulillah refundnya cepat terima kasih akhir ganti jalur,0,0.9998143315315248,Negative
826,sangat bantu skali punya aplikasi pribadi rasa manfaat trimakasih,1,0.9998278617858888,Positive
827,mudah banyak pilih pilih bayar,0,0.9997342228889464,Negative
828,mantap layan paylaternya biaya admin rang dong biar gak terlalu mahal,0,0.9975468516349792,Negative
829,hadir banyak mudah layan prima bila masalah selesai baik nyaman,1,0.9996272325515748,Positive
830,mudah cari inap luar kota kota,0,0.9257232546806335,Negative
831,respon refund baik makasih min,0,0.9997959733009338,Negative
832,banyak potong refund baru tf refund perlu desak auto potong banyak mengsedih,0,0.99992835521698,Negative
833,luar biasa playstor i like,1,0.9988760352134703,Positive
834,paylater buruk alamat masuk valid tetap suruh masuk alamat yg valid call centernya gak beri solusi,0,0.9999319314956664,Negative
835,menggangu atas nyaman ksmi jangan kirim iklan trus terus trim,0,0.9997476935386658,Negative
836,terima kasih udah bantu aku sulit ku moga sukses selalu amin,1,0.9994290471076964,Positive
837,ujar benci gue unistall data komplit malah ditalok jgn salah guna,0,0.9999220371246338,Negative
838,traaveloka lelet bgt tanggap masalah serius gw jadi gw transfer salah nominal udah kirim bukti gak dibales udah nunggu menit,0,0.999934196472168,Negative
839,oke sih apknya booking tp guna fitur paylater buat apa butuh daftar susah banget pakai akun sendiri tuju pakai akun anak sama alas ga logis banyak fitur tp guna bukan mudah justru sulit baik maaf beri rating,0,0.9998635053634644,Negative
840,sangat bagus proses cek in hotel jadi lebih mudah,1,0.9966314435005188,Positive
841,aplikasi sangat bagus cs nya sangat bantu beli voucher hotel kode reservasi jadi inap cs bantu ubah jadwal refund meski pihak hotel tolak refund hasil melobby ganti dana inti keluh mudah cepat sukses terus terimakasih bantu,1,0.9993419051170348,Positive
842,semua jadi gampang mudah lalu aplikasi percaya,1,0.9996600151062012,Positive
843,aneh yg lebih bnyk guna virtual account bayar tepat waktu virtual nya tau gabisa trs paylater gak dipake buta hotel bulan aja limit turun pdhl byr selalu tepat waktu min gak smua org libur tiap bulan diperbaikin sistem bayar ontime selalu tiba turun level gegara gak pake hotel tiket lain,0,0.9996839761734008,Negative
844,apk bagus sangat guna kalian yg kurang suka antri apk sangat cocok mesan lalu online nyampe hotel tinggal check in,1,0.8352521061897278,Positive
845,jauh selalu puas make aplikasi dulu mau rescheduled tiket cukup mudah cepat ga perlu nunggu jam jam,1,0.9994980096817015,Positive
846,mantap pakai silakn mudah urus jalan,1,0.958177924156189,Positive
847,sy ganti jadi bintang e tiket akhir muncul terimakasih atas bantu,0,0.9992402791976928,Negative
848,cara cepat mendapatkn tiket info hotel gak perlu mana cukup rumah tiket siap,1,0.9997205138206482,Positive
849,aplikasi bagus kalau banyak voucher kupon,1,0.9822350144386292,Positive
850,banyak pilih banyak diskon mudah guna,1,0.9995488524436952,Positive
851,ui ux nya baguss mantull kalau tambahin cart keranjang,1,0.8499655723571777,Positive
852,gk bs ganti kota nya,0,0.9999217987060548,Negative
853,sering pesan sini tahun tetep bagus tahan,1,0.9996131062507628,Positive
854,terimakasih sangat bantu saat urgent jalan nengok orang tua teman sakit,0,0.99939227104187,Negative
855,yg bener aja masa hrg kamar redoorz nyampe juta an gawat,0,0.9999053478240968,Negative
856,harga sering ubah bikin kesal,0,0.9999324083328248,Negative
857,senang pesan tiket sini murah cepat proses jg dpt poin trm ksh,1,0.9998675584793092,Positive
858,sangat muas bijak refund uang kembali banyak alas lama sabar uang kirim,0,0.999906063079834,Negative
859,suatu hari tinggal desa jd sinyal daerah jelek sih terus mau kota utk pesan tiket pesawat inap kota nah untung langsung mes langsung cari m banking utk bayar yg sangat praktis cepat,0,0.9997023940086364,Negative
860,banyak voucher diskon simpel aman,1,0.9997791647911072,Positive
861,mudah transaksi update tiket selalu baik,1,0.9997478127479552,Positive
862,harga nya cepet sekali ubah jd mahal,0,0.9999226331710817,Negative
863,terima kasih layan refund nya sangat baik layan refund rescdule tiket hotel,1,0.9996334314346312,Positive
864,mantap banget semua urus jdi mudah,1,0.999637007713318,Positive
865,mantap transaksi cepat tiket cepat terbit,1,0.9995689988136292,Positive
866,sekarang fitur beli bioskop ga,1,0.9883729815483092,Positive
867,senang aja guna aplikasi beli tiket pesawat hotel,1,0.9997919201850892,Positive
868,selalu pakai kalau beli tiket pesawat,1,0.9996895790100098,Positive
869,pilih bayar sangat sedikit mgkn bsa dtmbhkn ovo gopay kredivo,0,0.999903678894043,Negative
870,sistem nya kurang bagus walaupun sdh laku bayar aja yg nagih via wa,0,0.999921441078186,Negative
871,alam cs sigap tangan masalah alami customer,0,0.9998736381530762,Negative
872,mau beli tiket bioskop kok tulis dapat kendala sistem haduh,0,0.9999117851257324,Negative
873,mau bayar tagih paylater saat masuk menu bayar mala kluar menu utama coba terus terus tetap sperti akhir coba reset hapus nya donlod login akun yg sama mala suruh dftar paylater lagi gimana tagih bagaimana kok gajelas bnget gin,0,0.9999055862426758,Negative
874,suka bgt booking d jdi dpt harga lbih murah,1,0.9998371601104736,Positive
875,pertama kali nya pakai voucher malam kamar cuma byr,0,0.9999362230300904,Negative
876,nominal lebih tiap pakay paylater bsa,0,0.9997223019599916,Negative
877,pertama kali coba kalau kendala siap bintang lima,0,0.9998594522476196,Negative
878,sangat rugi hari flight pihak maskapai hubung rubah jdwal tp memberitahu atas ubah beritahu ubah jam dr jam pagi tuju jam pdhal maskapai info ubah tanggal,0,0.9998270869255066,Negative
879,mantaapp banyak diskon kerjasama kartu kredit,1,0.9997419714927672,Positive
880,gila ngasih harga hotel k hotel harga nyata k minta tambah kata harga ngotak sesuai janji,1,0.9788480997085572,Positive
881,mudah utk mesan jalan inap lama libur,0,0.999926209449768,Negative
882,kak gmna point nya masuk kak udh beli tiket kereta api tiket hotel tiket travel tpi poin nya gak yg masuk kak,0,0.9998193383216858,Negative
883,semua jadi mudah perlu antri gaess terimakasih,0,0.9999133348464966,Negative
884,sip puas layan harga pas,1,0.999582827091217,Positive
885,sejak dulu pakai pokok best lah,1,0.9997355341911316,Positive
886,sen tiket udah bayar waktu habis sesuai e ticket lama banget ga terbit padahal besok mau dipake sampek pagi udah komplain suruh tunggu terus,0,0.9999364614486694,Negative
887,aplikasi nama customer service buruk,0,0.9998924732208252,Negative
888,jadi andal moga lebih baik,1,0.9957147240638732,Positive
889,cek in online nya baik,1,0.8845840692520142,Positive
890,muas banyak manfaat bonus bonus nya rugi kalo gk download kalo kere paylater nya mantap,1,0.9994144439697266,Positive
891,min mau nanya mes tiket bioskop lgi,0,0.9998846054077148,Negative
892,mohon bantu mau laku bayar paylater laku bayar padahal hari coba buka metode bayar selalu beranda jaring yg punya kuat sekarang akun logout sendiri laku bayar paylater lalu email mohon bantu laku bayar lalu email terimakasih,1,0.9936734437942504,Positive
893,fitur nya lebih gampang guna aplikasi,1,0.9987367987632751,Positive
894,pilih bayar bri selalu maintenance kapan baik nya,0,0.9997015595436096,Negative
895,sangat mudah mesan guna kode promo banyak promonya,1,0.9985722303390504,Positive
896,mohon maaf kerja pelayananya aju pylater kali x data yg benar trimksh atas tidak percaya pihak mohon data hilang,0,0.9999010562896729,Negative
897,aplikasi yg sangat bagus sangat bantu baik waktu dalam negri maupun luar negri fully recommended,1,0.9993335604667664,Positive
898,aplikasi mudah praktis banyak promo diskon,1,0.999758780002594,Positive
899,senang pakai semua jadi lebih mudah murah,1,0.9995480179786682,Positive
900,lumayan tingkat mohon tingkat kait payment nya jadi error ulang,0,0.9999402761459352,Negative
901,proses pesan hotel yg cepat mudah,1,0.9992852807044984,Positive
902,sangat bantu moga depan nya sukses,1,0.9996886253356934,Positive
903,koq aplikasi bioskop gag muncul sich tampil beranda nya knpa malah hilang menu bioskop nya,0,0.999923825263977,Negative
904,kecewa tiket terbit bayar cash batal maskapai refund lama,0,0.9999138116836548,Negative
905,kok paylater aktif tp ga bs dipake huuu,0,0.9999209642410278,Negative
906,bagus aplikasi pesan tiket online mantap,1,0.9998252987861632,Positive
907,halo mau refund klik refund aplikasi tiba keluar menu refund laku,0,0.9999189376831056,Negative
908,sangat muas muda dapat tiket,1,0.9979717135429382,Positive
909,pernah pakai jadi kasi aja dlu,0,0.9946882724761964,Negative
910,tambah nomor hp ribet bangat sms nomor verifikasi kagak kirim,0,0.999902606010437,Negative
911,sekarang ribet pesan sini lebih enak dulu,1,0.998587727546692,Positive
912,booking pesan tiket lebih mudah sungguh sangat bantu,1,0.9997585415840148,Positive
913,gak heran sama limit paylatter turun padahal bayar on time lah gw ngga pakai padahal bayar double terus pihak gak kasih solusi komplain kali minta data gak selesai masalah parah sih,0,0.9999353885650636,Negative
914,layan nya sangat baik sangat ramah,0,0.9998946189880372,Negative
915,anjay kurang dar minggu refund masuk rekening,0,0.9999346733093262,Negative
916,alhamdulillah bagus terus smoga bnyk diskon utama customer yg mungkin sdh tahan pakai aplikasi brp tahun,1,0.9995347261428832,Positive
917,reschedule tp bayar jadi x kembali dana,0,0.9999175071716307,Negative
918,langsung uninstall gak ku install komplain mau nge refund gak bantu padahal cancel tlpn k cs jam awal check in jam siang k hotel walaupun atur check in jam mesan refundable amandable desak cancel akhir tlpn cs nunggu x menit harus jam sdh info jam blm kabar tau sore hari dpat kabar by email tlpn lsg cs k kata ga sdh,0,0.9999316930770874,Negative
919,banyakin promo guna paylater dunk,1,0.9997567534446716,Positive
920,gampang beli tiket moga makin banyak diskon,1,0.9998326301574708,Positive
921,pesan tiket sangat mudah bs guna limit spaylater yg sedia tks hadir mudah sy mudik via pesawat,1,0.999790370464325,Positive
922,cs bantu trims,1,0.9887032508850098,Positive
923,mantap bantu desak terima kasih,1,0.9988497495651244,Positive
924,nah klo fast respon gin kan enak,1,0.99906188249588,Positive
925,sangat bantu dlm cari jenis transportasi hotel dgn bagai harga terimakasih,1,0.999750554561615,Positive
926,aplikasu gak mutu kapok uninstall blass,0,0.999936819076538,Negative
927,booking hotel gasengaja transfer kali langsung hubung cs nyata gercep banget langsung bantu hubungin pihak hotel gasampe hari uang direfund utuh potong good job,0,0.9996362924575806,Negative
928,cepat mudah percaya good job,0,0.9954415559768676,Negative
929,main rescheadule orang aja gak jelas,0,0.9999295473098756,Negative
930,keren sangat bantu waktu buntu,1,0.9996215105056764,Positive
931,sangat bantu layan mengecewaka selalu hati,0,0.7089434862136841,Negative
932,sangat bantu utama luar kota,1,0.6832603216171265,Positive
933,terima kasih traviloka sangat bantu sekali segala bayar apa cepat mudah praktis sekali,1,0.9997900128364564,Positive
934,kalo aku buka aplikasi aku selalu masuk nya aku main game eh tiba tiba malah masuk aplikasi ngeselin banget tau,0,0.999936819076538,Negative
935,mudah beli a tiket kereta ku,1,0.9979543685913086,Positive
936,terima kasih sdh byk bantu banyak pilih pesawat dar saran mohon tambah rute terbang yg dulu sdh pernah bengkulu malang malang bengkulu lubuk linggau malang malang lubuk linggau kl memang bukan wilayah mohon sampai kpd pihak maskapai mksh,1,0.994317591190338,Positive
937,sangat jelek booking tiba harga langsung ubah,0,0.9999356269836426,Negative
938,sngat bantu skali cek tiket mudik,1,0.9697350859642028,Positive
939,klo mau ganti hotel matiin hp,0,0.9999295473098756,Negative
940,total harga sblm bayar ubah selisih lumayan banyak padahal hy beda waktu mnt,0,0.9998985528945924,Negative
941,kereeennnn bgt topp payleter nya jg membantuuuu,1,0.999854564666748,Positive
942,aplikasi ga jelas mau pesan tiket tp tiba tiba penuh masa ga update nya padahal udah harap tiket,0,0.9999241828918456,Negative
943,lebih mudah simple transaksi apa tiket hotel,1,0.9992615580558776,Positive
944,boking kamar desatu hotel medan mei rp,0,0.999790370464325,Negative
945,sangat mudah guna mes tiket banyak promo,1,0.9793744087219238,Positive
946,sangat bantu utk mudah jalan seluruh indonesia,1,0.9994063377380372,Positive
947,tiap hape beda harga padahal tiket sama hari sama jam sama beda min min,0,0.9998373985290528,Negative
948,trimakasih sangat bantu semua jadi lebih mudah,1,0.9997978806495668,Positive
949,banget baru telat hari terror dc jam pagi ganggu sekali pakai aplikasi masalah denda yg masalah debt collectornya sopan,0,0.9999077320098876,Negative
950,butuh ready discount thank you,0,0.9985212683677672,Negative
951,sbg penguna yg sdh tahun tahun sebenarny sih nga masalah masuk lancar beli tiket pesawat maupun hotel kecewany cek in online dulu cek in online utk skng nga sdh beberapa kali pesan nga muncul tulis yg biasa cek in online walaupun waktu terbang kurang jam ato jam sebelumny yg muncul tulis e tiket terbit so sama sekali nga cek in online,0,0.9997660517692566,Negative
952,bintang dlu nnti tambahin kali fitur nya udh lebih lengkap praktis makasih,1,0.999725878238678,Positive
953,sangat bantu mesan tiket booking hotel good job,1,0.9684569835662842,Positive
954,moga terus jaya lebih banyak bonus,1,0.9994816184043884,Positive
955,sangat mudah guna bayar mudah laku,1,0.7349562644958496,Positive
956,oke terima kasih sdh mmbntu akomodasi,0,0.9998499155044556,Negative
957,aplikasi ga jelas php aja x tawar paylater kali tolak udah ngisinya sangat ribet beele tele jgn pake alas kredit skor skor ga pernah hutang mana mana bi checking persen sejak uninstall haram anak cucu keranag pakai aplikasi pindah rame aplikasi belah aplikasi sampah paylater nya hoax hapus data awas disalahgunakan gua bakar kantor lo nyesal gua lama pesan tiket hotel pesawat sini,0,0.999936580657959,Negative
958,mau libur jd gampang banget terima kasih,0,0.6202465891838074,Negative
959,temu lambat proses transaksi refund atau bayar lain padahal admin nya proses nya jalan hari tunggu hari respon pihak sangat kecewa,0,0.9999312162399292,Negative
